Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Roll,Pitch,Yaw,Data Point,Time (s),Acc_x Norm,Vel_x,,,,# points,47196
3.021636439,-0.253798306,8.241261982,-0.010743356,-0.005226533,0.014402595,4.699448412,9.269377574,-2.593302072,-1.732190855,-20.12654976,-59.54904589,14200,1420,0.23513633,,,,,,
3.007270497,-1.331243946,9.400114626,-0.011808636,0.002230431,0.015467876,4.489417198,9.325385898,-2.307426253,-7.935345419,-17.57600329,-58.99760141,14201,1420.1,0.220770388,,,,,,
3.720778943,-0.507596612,9.907711238,0.011627539,-0.024401586,0.017598437,4.83071792,9.577423355,-2.368685357,-2.878876932,-20.55864978,-59.68768726,14202,1420.2,0.934278834,,,,,,
3.596274113,-0.79491545,9.318707622,-0.020330882,-0.016944621,-0.001576615,4.751956215,9.717444164,-2.552462669,-4.783841006,-21.0329174,-59.22935919,14203,1420.3,0.809774005,,,,,,
3.198816388,-1.072656992,8.988290959,-0.012873917,-0.021205744,-0.004772457,4.725702313,9.465406707,-2.532042968,-6.687562232,-19.46236675,-58.13273041,14204,1420.4,0.41231628,,,,,,
4.257107439,-0.38788043,9.045754726,0.005235855,-0.01481406,-0.010098861,4.67319451,10.08149827,-2.736239981,-2.398947926,-25.18231427,-60.7717758,14205,1420.5,1.470607331,,,,,,
3.893170245,-0.809281392,9.845458824,-0.020330882,0.033123571,0.000553946,4.646940608,10.22151908,-2.511623266,-4.608350258,-21.50934398,-60.97088006,14206,1420.6,1.106670137,,,,,,
3.605851408,-0.675199268,9.754474525,-0.016069759,0.035254133,0.004815069,4.751956215,9.717444164,-2.511623266,-3.888029663,-20.24290766,-59.7555177,14207,1420.7,0.819351299,,,,,,
3.653737881,-0.354359899,9.275609796,-0.00115583,0.011817958,-0.002641896,4.67319451,10.02548994,-2.572882371,-2.145612009,-21.48563897,-61.32033952,14208,1420.8,0.867237772,,,,,,
3.524444404,-0.713508446,8.949981781,0.019084504,-0.002030691,-0.003707177,4.856971822,9.773452488,-2.920017294,-4.470427338,-21.43239116,-58.36135989,14209,1420.9,0.737944296,,,,,,
2.882765667,-1.51800119,9.309130327,-0.009678075,9.99E-05,0.001619227,4.06935477,9.717444164,-3.083374904,-9.122648373,-16.99493215,-60.11980847,14210,1421,0.096265559,,,,,,
2.858822431,-1.00561593,8.384921401,0.008431697,0.038449975,0.012272034,3.833069654,9.633431679,-2.817918787,-6.725329998,-18.70209836,-62.10507851,14211,1421.1,0.072322323,,,,,,
3.395150927,-0.842801923,9.491098924,0.02867203,0.039515256,0.005880349,4.148116475,9.80145665,-2.817918787,-4.985794651,-19.611868,-61.65368205,14212,1421.2,0.608650819,,,,,,
3.543598993,-0.627312795,9.883768002,-0.011808636,-0.011618218,-0.001576615,4.384401591,9.717444164,-2.797499085,-3.567845357,-19.68757391,-61.03255211,14213,1421.3,0.757098885,,,,,,
3.217970977,-0.708719799,8.475905699,0.012692819,0.001165151,-0.022882229,4.279385984,9.605427517,-2.797499085,-4.691072825,-20.72367121,-60.59182042,14214,1421.4,0.431470869,,,,,,
3.759088121,-1.134909407,9.658701579,-0.006482233,-0.027597428,-0.026078071,4.436909394,9.66143584,-2.634141475,-6.57480562,-21.13314596,-59.47771,14215,1421.5,0.972588013,,,,,,
4.00809778,-1.388707713,9.92207718,-0.005416952,-0.020140463,-0.026078071,4.463163296,9.35339006,-2.777079384,-7.811668102,-21.80428041,-57.61478557,14216,1421.6,1.221597672,,,,,,
3.926690776,-1.805320027,8.705760769,-0.010743356,9.99E-05,-0.030339194,3.938085261,9.577423355,-2.491203565,-11.46395302,-23.82860354,-58.92709171,14217,1421.7,1.140190668,,,,,,
4.099082078,-0.732663035,9.754474525,-0.00115583,-0.019075182,-0.027143352,3.964339163,9.549419193,-2.26658685,-4.207371743,-22.73589894,-62.84040867,14218,1421.8,1.31258197,,,,,,
3.931479423,-1.302512062,9.266032502,0.007366416,0.005426274,-0.020751668,4.620686706,9.577423355,-2.40952476,-7.837417827,-22.79013222,-58.14851032,14219,1421.9,1.144979315,,,,,,
3.950634012,-0.526751202,9.596449165,-0.018200321,-0.039315515,-0.02394751,4.331893787,9.773452488,-2.26658685,-3.078581742,-22.34549869,-62.26836557,14220,1422,1.164133904,,,,,,
4.419921447,-1.450960128,9.859824765,-0.003286391,0.003295712,-0.018621106,4.489417198,9.717444164,-2.593302072,-8.190487669,-23.91725915,-58.3287067,14221,1422.1,1.633421338,,,,,,
3.773454063,-1.178007233,8.940404486,-0.020330882,-0.013748779,-0.018621106,4.620686706,9.633431679,-2.736239981,-7.352760808,-22.70690638,-57.84499389,14222,1422.2,0.986953955,,,,,,
4.372034974,-0.890688396,9.845458824,-0.023526724,-0.029727989,-0.021816949,4.200624278,9.465406707,-2.450364162,-5.057607609,-23.85789205,-60.71608705,14223,1422.3,1.585534865,,,,,,
4.151757198,-2.327282582,9.81672694,-0.012873917,0.023536045,-0.017555826,4.489417198,9.66143584,-2.511623266,-13.07045411,-22.36816686,-56.22595344,14224,1422.4,1.36525709,,,,,,
4.415132799,-1.292934768,9.58687187,-0.007547514,-0.01481406,-0.019686387,4.515671099,9.465406707,-2.695400579,-7.50996851,-24.53230967,-57.60271803,14225,1422.5,1.628632691,,,,,,
3.581908171,-0.153236713,9.222934676,0.002040013,-0.019075182,-0.026078071,4.463163296,9.577423355,-2.613721773,-0.933738732,-21.2219921,-61.56183519,14226,1422.6,0.795408063,,,,,,
4.036829664,-1.345609888,9.931654475,0.015888662,-0.024401586,-0.028208633,4.121862573,9.66143584,-2.838338488,-7.563959576,-21.93863381,-59.83243334,14227,1422.7,1.250329555,,,,,,
4.022463722,-0.421400961,9.505464866,0.006301135,-0.134125497,-0.031404475,3.964339163,9.493410869,-2.674980877,-2.48587296,-22.91662756,-62.61799919,14228,1422.8,1.235963613,,,,,,
5.880458869,-2.423055528,7.642681071,0.160766835,-0.195911777,-0.050579527,3.964339163,9.381394222,-2.511623266,-16.97729696,-36.25798199,-52.87246998,14229,1422.9,3.093958761,,,,,,
4.348091737,-0.809281392,9.495887572,-0.058680987,0.01607908,0.000553946,3.229229914,9.66143584,-2.429944461,-4.762706623,-24.52428356,-65.59978504,14230,1423,1.561591629,,,,,,
1.814897322,1.982499977,4.319359854,-0.039505934,0.41662462,0.02185956,4.174370377,9.213369251,-1.20476238,24.2056239,-20.90060084,-71.69094763,14231,1423.1,-0.971602786,,,,,,
4.405555505,-0.023943236,11.1288163,-0.050158741,0.07680008,-0.0079683,5.828366186,10.58557318,-2.858758189,-0.120876993,-21.59704124,-58.51373953,14232,1423.2,1.619055397,,,,,,
2.169257221,-1.240259648,7.499021653,0.033998433,0.024601326,-0.031404475,1.969042631,10.61357734,-3.61428714,-9.259553262,-15.92848455,-71.34023249,14233,1423.3,-0.617242887,,,,,,
5.008925063,-3.184450446,14.22707109,0.002040013,-0.21615211,-0.049514247,3.386753324,10.89361896,-0.428813728,-12.40514087,-18.96112159,-68.75995929,14234,1423.4,2.222424955,,,,,,
3.500501167,-1.843629206,9.538985397,0.079805503,-0.0457072,-0.030339194,5.775858383,10.8656148,-1.5110579,-10.74639452,-19.81409936,-57.48968511,14235,1423.5,0.714001059,,,,,,
4.328937148,-0.761394919,11.68908803,-0.022461443,-0.007357095,-0.004772457,5.43455766,9.437402546,-1.65399581,-3.659254831,-20.28213806,-57.73788281,14236,1423.6,1.54243704,,,,,,
3.67289247,-1.527578485,9.855036118,-0.073594917,0.159891974,0.023990121,4.935733527,8.289231909,-3.593867438,-8.652280472,-20.21843892,-50.5856578,14237,1423.7,0.886392361,,,,,,
3.562753582,-0.545905791,7.575640009,-0.016069759,0.039515256,0.002684507,4.331893787,8.485261042,-1.980711031,-4.027271817,-25.13007411,-58.94069756,14238,1423.8,0.776253474,,,,,,
3.696835706,-0.56506038,7.590005951,0.024410907,-0.021205744,-0.00903358,3.360499423,9.017340118,-1.429379095,-4.15683399,-25.90686792,-66.14458973,14239,1423.9,0.910335598,,,,,,
4.099082078,-0.263375601,9.553351339,-0.005416952,-0.057425287,-0.005837738,5.513319365,9.129356765,-0.735109249,-1.546031516,-23.21496339,-59.08275387,14240,1424,1.31258197,,,,,,
4.649776516,-1.120543465,10.08489119,-0.005416952,-0.009487656,0.001619227,5.618334972,8.457256881,-1.96029133,-6.198448484,-24.61931775,-52.4527887,14241,1424.1,1.863276408,,,,,,
4.78385864,-1.723913024,9.668278874,-0.012873917,0.086387606,0.004815069,4.594432805,8.933327632,-2.26658685,-9.87071542,-25.97147864,-55.51290916,14242,1424.2,1.997358532,,,,,,
3.783031357,0.320839368,9.787995056,-0.012873917,0.043776378,0.014402595,5.119510839,9.381394222,-1.858192823,1.841850159,-21.12102782,-60.51202506,14243,1424.3,0.996531249,,,,,,
3.342475807,-0.383091783,8.164643626,0.025476188,-0.002030691,-0.011164142,5.513319365,9.689440002,-1.5110579,-2.632585954,-22.24133485,-58.69974156,14244,1424.4,0.555975699,,,,,,
3.567542229,-0.502807965,9.687433463,0.043585959,-0.047837761,-0.005837738,4.620686706,10.69758983,-3.553028036,-2.917537314,-20.19200362,-61.30299505,14245,1424.5,0.781042121,,,,,,
3.653737881,-0.545905791,10.62600833,-0.003286391,-0.049968322,-0.006903019,4.778210117,8.569273528,-1.878612525,-2.891333534,-18.95225169,-58.09611053,14246,1424.6,0.867237772,,,,,,
3.610640055,-0.74224033,10.55417862,-9.05E-05,0.027797168,-0.005837738,5.618334972,8.961331794,-2.123648941,-3.955361339,-18.84284294,-54.80870494,14247,1424.7,0.824139947,,,,,,
3.395150927,-0.818858686,8.897306661,-0.041636496,0.026731887,0.00694563,5.933381793,9.80145665,-3.634706841,-5.160459001,-20.80614987,-52.86155944,14248,1424.8,0.608650819,,,,,,
4.051195605,-1.613774136,9.629969696,-0.039505934,0.022470765,0.008010911,5.27703425,9.66143584,-3.532608334,-9.32063124,-22.53360298,-52.77002686,14249,1424.9,1.264695497,,,,,,
4.23795285,-0.344782605,8.806322362,-0.004351672,-0.01481406,0.000553946,4.541925001,10.10950243,-4.22687818,-2.18945331,-25.68156995,-58.50224371,14250,1425,1.451452741,,,,,,
4.00809778,-1.613774136,11.31078489,-0.018200321,-0.147974146,-0.022882229,4.725702313,10.80960648,-4.492334298,-7.980386825,-19.33128431,-57.47454042,14251,1425.1,1.221597672,,,,,,
5.607505974,-1.039136461,10.19024143,-0.004351672,-0.09257955,-0.005837738,2.887929191,9.465406707,-3.389670425,-5.667652122,-28.69819165,-63.13492395,14252,1425.2,2.821005866,,,,,,
4.544426276,-0.268164248,8.413653285,0.025476188,0.04590694,0.011206753,4.489417198,10.78160231,-2.756659683,-1.777568875,-28.36243963,-63.12348227,14253,1425.3,1.757926168,,,,,,
3.625005997,-1.46532607,8.595621881,-0.029918408,0.098105694,0.02185956,2.704151879,11.73374382,-4.145199375,-9.47828966,-22.57409606,-66.17903744,14254,1425.4,0.838505889,,,,,,
3.088677501,-0.67041062,7.858170199,-0.006482233,0.017144361,0.016533156,3.46551503,8.793306823,-2.184908045,-4.782769565,-21.38681972,-63.44584268,14255,1425.5,0.302177392,,,,,,
3.471769284,-0.421400961,8.854208835,0.02867203,-0.044641919,0.003749788,4.83071792,9.465406707,-3.267152217,-2.672521647,-21.38831707,-57.84013233,14256,1425.6,0.685269175,,,,,,
3.773454063,-0.258586954,9.026600137,0.021215065,-0.040380796,0.001619227,3.386753324,10.44555237,-4.308556986,-1.607337565,-22.67837726,-64.60980124,14257,1425.7,0.986953955,,,,,,
4.099082078,-0.076618357,10.61643104,-0.004351672,-0.016944621,0.003749788,2.887929191,9.857464973,-4.451494895,-0.405662959,-21.11143997,-66.25422589,14258,1425.8,1.31258197,,,,,,
3.543598993,-0.536328496,9.30434168,-0.005416952,0.074669518,0.020794279,4.305639885,8.401248557,-3.512188633,-3.237523322,-20.81796446,-56.40813264,14259,1425.9,0.757098885,,,,,,
3.950634012,-0.062252415,9.12716173,-0.021396163,0.039515256,0.018663718,3.491768931,8.037194453,-3.001696099,-0.38250562,-23.40458161,-61.1411434,14260,1426,1.164133904,,,,,,
3.960211307,-0.272952895,8.495060288,0.014823381,-0.007357095,0.004815069,5.907127892,8.989335956,-4.512753999,-1.798433804,-24.98258531,-50.15937345,14261,1426.1,1.173711199,,,,,,
3.878804303,-0.258586954,8.451962463,0.020149784,-0.053164164,-0.003707177,3.938085261,11.42569804,-6.452625628,-1.713126582,-24.6413439,-60.27361523,14262,1426.2,1.092304195,,,,,,
4.156545846,-0.780549508,8.911672602,0.009496977,-0.041446077,0.004815069,2.126566041,11.2296689,-5.12534504,-4.892095069,-24.92132782,-67.3617895,14263,1426.3,1.370045738,,,,,,
4.879631586,-0.569849027,8.423230579,0.0137581,-0.053164164,0.004815069,3.649292342,10.55756902,-4.839469221,-3.761650154,-30.02727972,-59.90061947,14264,1426.4,2.093131478,,,,,,
4.415132799,-1.35997583,9.419269215,0.002040013,0.028862449,0.011206753,4.436909394,11.67773549,-5.166184442,-8.030063914,-24.88769439,-57.66049902,14265,1426.5,1.628632691,,,,,,
3.969788602,-0.972095399,8.619565118,0.003105293,0.028862449,0.013337314,1.995296532,12.15380625,-6.003392198,-6.290840211,-24.59140667,-66.98695878,14266,1426.6,1.183288493,,,,,,
4.692874342,0.378303136,7.460712474,0.051042924,0.004360993,0.014402595,1.81151922,10.94962729,-2.879177891,2.814390524,-32.13722247,-75.92365768,14267,1426.7,1.906374234,,,,,,
4.108659373,-1.134909407,8.164643626,-0.027787847,0.025666607,0.015467876,3.518022833,11.0896481,-2.001130733,-7.721716688,-26.49320424,-66.33576522,14268,1426.8,1.322159265,,,,,,
3.529233051,-1.254625589,8.772801831,0.019084504,0.018209642,0.013337314,3.570530637,11.92977295,-2.817918787,-7.980465,-21.71445651,-66.51870185,14269,1426.9,0.742732943,,,,,,
3.261068803,-0.718297093,11.36346001,-0.015004479,0.020340203,0.016533156,4.515671099,9.633431679,-3.103794606,-3.565886729,-15.98207743,-60.36899767,14270,1427,0.474568695,,,,,,
3.869227008,0.306473426,9.136739025,0.023345626,-0.051033603,0.00694563,5.198272545,9.129356765,-2.572882371,1.881344654,-22.94012463,-58.36719835,14271,1427.1,1.0827269,,,,,,
3.557964935,-0.866745159,8.940404486,0.010562258,0.034188852,0.008010911,5.355795955,10.13750659,-2.041970135,-5.429966034,-21.60889243,-58.43564684,14272,1427.2,0.771464827,,,,,,
3.217970977,-1.398285008,8.949981781,-0.022461443,0.001165151,0.004815069,6.64223714,9.941477459,-4.553593402,-8.725342083,-19.5571338,-47.84538915,14273,1427.3,0.431470869,,,,,,
4.108659373,-0.574637675,9.189414145,0.003105293,0.041645817,0.02185956,4.463163296,9.073348441,-4.900728325,-3.500147092,-24.04816104,-54.29075292,14274,1427.4,1.322159265,,,,,,
4.496539803,-0.51238526,8.576467292,-0.00115583,0.041645817,0.018663718,2.205327746,8.737298499,-3.92058266,-3.331829709,-27.62553389,-64.76161648,14275,1427.5,1.710039695,,,,,,
4.458230625,-1.321666651,8.375344106,-0.022461443,0.033123571,0.013337314,4.515671099,8.065198615,-2.940436995,-8.738728773,-27.73528861,-51.80844758,14276,1427.6,1.671730517,,,,,,
3.572330877,-0.316050721,8.504637583,0.012692819,-0.006291814,0.014402595,4.804464018,9.04534428,-3.655126542,-2.084515999,-22.77048667,-56.16099839,14277,1427.7,0.785830768,,,,,,
4.142179904,-0.579426322,9.189414145,0.030802591,-0.035054393,0.020794279,3.754307949,8.429252719,-2.960856696,-3.528613657,-24.22117993,-59.49681162,14278,1427.8,1.355679796,,,,,,
4.11344802,0.498019318,10.05137066,0.010562258,0.008622116,0.025055402,5.43455766,8.933327632,-2.103229239,2.779749821,-22.23185162,-57.89903163,14279,1427.9,1.326947912,,,,,,
4.44865333,-0.756606271,8.945193133,0.02867203,0.035254133,0.038904051,6.48471373,9.66143584,-3.655126542,-4.717941607,-26.36089275,-50.16788319,14280,1428,1.662153222,,,,,,
3.409516869,-0.220277775,8.839842893,0.022280346,0.027797168,0.043165174,4.988241331,9.409398384,-3.47134923,-1.400446945,-21.08559751,-57.29559065,14281,1428.1,0.623016761,,,,,,
3.581908171,0.249009659,9.079275257,0.021215065,0.028862449,0.045295735,5.959635695,9.269377574,-4.716951013,1.540634345,-21.52261392,-52.59553659,14282,1428.2,0.795408063,,,,,,
2.662487892,0.201123186,8.241261982,0.019084504,0.001165151,0.043165174,5.408303758,10.24952324,-6.085071003,1.375777809,-17.89899458,-56.26373978,14283,1428.3,-0.124012216,,,,,,
3.653737881,-0.10535024,10.28122573,-9.05E-05,0.036319414,0.047426296,4.725702313,11.14565642,-7.269413682,-0.576832054,-19.56322622,-57.97769825,14284,1428.4,0.867237772,,,,,,
3.77824271,0.694353857,8.720126711,0.023345626,-0.010552937,0.048491577,2.100312139,11.25767307,-8.004522931,4.456517183,-23.36006334,-68.16804938,14285,1428.5,0.991742602,,,,,,
2.806147311,-0.330416663,10.0561593,0.024410907,-0.023336305,0.042099893,1.470218497,10.92162312,-6.697662044,-1.856021158,-15.58363286,-72.81142198,14286,1428.6,0.019647202,,,,,,
3.21318233,-0.373514488,9.792783703,0.055304047,-0.004161253,0.049556858,1.443964596,10.44555237,-8.065782035,-2.149082183,-18.15322814,-68.43757994,14287,1428.7,0.426682222,,,,,,
2.959384024,-0.402246372,9.955597711,-0.018200321,0.058690308,0.066601349,0.236285116,10.5015607,-6.146330107,-2.279873489,-16.54225977,-78.45204799,14288,1428.8,0.172883916,,,,,,
2.873188373,0.622524147,8.638719707,0.031867872,0.032058291,0.078319436,1.391456792,10.33353572,-4.553593402,4.054533279,-18.35243838,-76.65888764,14289,1428.9,0.086688264,,,,,,
2.341648524,0,8.79195642,0.011627539,0.021405484,0.064470787,3.045452602,10.08149827,-3.838903854,0,-14.91393474,-68.69871548,14290,1429,-0.444851585,,,,,,
2.533194415,0.320839368,9.40969192,0.038259556,-0.004161253,0.070862472,3.360499423,10.02548994,-4.655691909,1.926922501,-15.05908911,-66.77694589,14291,1429.1,-0.253305693,,,,,,
3.194027741,-0.124504829,9.773629114,0.023345626,-0.018009902,0.070862472,2.599136272,9.493410869,-3.573447737,-0.718110378,-18.09604984,-69.04919202,14292,1429.2,0.407527633,,,,,,
3.39036228,0.426189609,9.69222211,0.037194275,-0.002030691,0.081515278,4.279385984,8.541269366,-2.307426253,2.474581588,-19.26271722,-61.54430794,14293,1429.3,0.603862172,,,,,,
2.739106249,1.178007233,9.222934676,0.040390117,0.023536045,0.091102805,4.305639885,7.561123701,-2.246167149,7.173355638,-16.41472566,-60.00042537,14294,1429.4,-0.04739386,,,,,,
3.514867109,1.120543465,9.400114626,0.062761012,0.021405484,0.095363927,5.329542053,8.429252719,-2.634141475,6.674258562,-20.36939694,-57.32537501,14295,1429.5,0.728367001,,,,,,
3.557964935,1.18279588,9.017022843,0.026541468,-0.010552937,0.094298647,3.885577458,9.185365089,-3.798064452,7.330033944,-21.36700744,-64.56088401,14296,1429.6,0.771464827,,,,,,
3.352053101,0.205911833,9.424057862,0.02867203,-0.009487656,0.093233366,4.095608671,7.281082083,-3.185473411,1.229825333,-19.57570097,-56.44478657,14297,1429.7,0.565552993,,,,,,
3.285012039,0.392669078,9.950809064,0.010562258,-0.019075182,0.079384717,3.281737718,6.861019655,-3.369250723,2.223119796,-18.25608948,-59.66796718,14298,1429.8,0.498511931,,,,,,
3.845283772,-0.22985507,9.730531289,0.0137581,-0.008422375,0.082580559,5.014495232,5.012744972,-2.062389837,-1.32698196,-21.55733841,-42.2529707,14299,1429.9,1.058783664,,,,,,
3.308955276,-0.292107485,9.285187091,0.012692819,0.013948519,0.074058314,4.725702313,7.001040464,-3.103794606,-1.770378348,-19.60554539,-51.11908958,14300,1430,0.522455168,,,,,,
4.099082078,0.411823667,9.347439506,0.040390117,0.022470765,0.086841682,4.594432805,7.813161158,-3.001696099,2.468612212,-23.65820711,-56.37735452,14301,1430.1,1.31258197,,,,,,
3.538810346,0.167602655,8.293937102,0.043585959,0.018209642,0.090037524,4.83071792,8.737298499,-3.716385646,1.133491994,-23.10247843,-56.48726447,14302,1430.2,0.752310237,,,,,,
3.988943191,0.043097826,9.610815106,0.039324837,0.003295712,0.081515278,4.67319451,8.345240233,-3.389670425,0.251706586,-22.54055964,-56.17654931,14303,1430.3,1.202443082,,,,,,
3.534021698,1.393496361,9.175048203,0.019084504,-0.005226533,0.08364584,4.988241331,8.121206938,-3.307991619,8.475236172,-20.84735265,-57.63305195,14304,1430.4,0.74752159,,,,,,
3.232336919,0.689565209,8.91646125,0.052108205,-0.006291814,0.08364584,5.43455766,9.157360927,-3.859323556,4.34381052,-19.87158829,-56.72855754,14305,1430.5,0.445836811,,,,,,
3.696835706,-0.28253019,10.45361703,0.010562258,-0.023336305,0.094298647,5.067003036,9.66143584,-3.941002361,-1.52127142,-19.46914761,-57.11919213,14306,1430.6,0.910335598,,,,,,
3.993731838,0.119716182,10.28601437,0.023345626,-0.053164164,0.096429208,5.119510839,9.269377574,-4.471914596,0.654122599,-21.21829658,-55.72108166,14307,1430.7,1.20723173,,,,,,
6.148623117,-0.076618357,12.06260252,0.027606749,-0.137321339,0.08364584,2.126566041,10.89361896,-5.288702651,-0.354877961,-27.00865774,-68.27729071,14308,1430.8,3.362123009,,,,,,
3.931479423,-0.79491545,10.84628611,0.010562258,0.038449975,0.102820892,1.470218497,9.969481621,-1.919451927,-4.117309752,-19.87506692,-76.92796282,14309,1430.9,1.144979315,,,,,,
3.524444404,0.454921492,9.261243854,0.016953942,-0.004161253,0.095363927,4.174370377,9.04534428,-0.714689547,2.759736682,-20.81180437,-66.19536018,14310,1431,0.737944296,,,,,,
3.452614694,1.043925109,10.02263877,0.061695731,-0.051033603,0.085776401,4.121862573,10.44555237,-2.225747448,5.846316898,-18.91290066,-68.08254302,14311,1431.1,0.666114586,,,,,,
3.692047059,0.526751202,9.53419675,0.041455398,-0.073404498,0.088972243,4.541925001,9.04534428,0.061259104,3.1023504,-21.1391401,-65.90570981,14312,1431.2,0.905546951,,,,,,
4.209220966,0.656044678,11.07614118,0.036128995,-0.005226533,0.095363927,5.513319365,9.745448326,-0.490072832,3.326629528,-20.77479578,-62.2768974,14313,1431.3,1.422720858,,,,,,
3.60106276,0.416612314,8.040138796,0.007366416,0.022470765,0.103886173,5.697096678,11.00563561,-0.673850145,2.90135816,-24.09827936,-64.54681671,14314,1431.4,0.814562652,,,,,,
3.783031357,0.114927535,9.558139986,0.057434608,-0.018009902,0.09855977,4.883225724,10.52956486,-0.530912235,0.675526893,-21.5918252,-66.0012984,14315,1431.5,0.996531249,,,,,,
4.472596567,-0.857167864,9.735319936,0.072348538,-0.074469778,0.104951454,4.410655492,10.02548994,-1.020985068,-4.919330166,-24.59115767,-64.17492247,14316,1431.6,1.686096459,,,,,,
3.534021698,1.120543465,9.629969696,0.072348538,-0.032923831,0.123061225,5.539573267,10.78160231,0.959725964,6.518539252,-20.02791818,-67.19192969,14317,1431.7,0.74752159,,,,,,
2.758260838,1.623351431,9.955597711,0.039324837,-0.000965411,0.12945291,7.219822979,10.22151908,-0.020419701,9.136706304,-15.29338262,-57.05773389,14318,1431.8,-0.02823927,,,,,,
3.136563973,1.369553124,7.886902083,0.055304047,-0.004161253,0.135844594,7.08855347,9.689440002,-0.857627457,9.662714271,-21.39668857,-56.9232021,14319,1431.9,0.350063865,,,,,,
3.002481849,1.867572442,9.352228153,0.035063714,-0.021205744,0.14543212,6.537221533,8.429252719,-3.124214307,11.11907227,-17.47549627,-53.07730567,14320,1432,0.215981741,,,,,,
3.83091783,-0.119716182,8.954770428,0.039324837,-0.048903042,0.137975155,4.594432805,6.076903123,-2.634141475,-0.749901935,-23.15975026,-48.7888608,14321,1432.1,1.044417722,,,,,,
2.36559176,2.265030167,10.4200965,0.061695731,-0.003095972,0.121995945,5.224526446,6.805011331,-2.920017294,12.13013493,-12.50801934,-53.33695847,14322,1432.2,-0.420908348,,,,,,
2.815724605,0.272952895,10.58291051,0.053173486,-0.035054393,0.127322348,4.961987429,5.740853181,-1.490638199,1.458048774,-14.89440674,-48.33485531,14323,1432.3,0.029224497,,,,,,
4.022463722,-0.153236713,10.06094795,0.054238766,-0.043576638,0.12945291,5.670842776,6.160915608,-1.756094316,-0.855496356,-21.78971471,-45.86464591,14324,1432.4,1.235963613,,,,,,
3.668103822,-0.081407004,11.41134649,0.047847082,-0.024401586,0.120930664,6.379698123,6.020894799,-1.490638199,-0.402268305,-17.81924245,-42.57121671,14325,1432.5,0.881603714,,,,,,
3.77824271,0.435766903,9.960386358,0.04465124,0.020340203,0.13051819,5.565827169,6.440957227,-4.206458479,2.458522528,-20.7549254,-45.08444427,14326,1432.6,0.991742602,,,,,,
3.385573632,-0.51238526,9.58687187,0.035063714,-0.035054393,0.131583471,3.938085261,6.777007169,-3.92058266,-3.006366635,-19.42486924,-51.96009465,14327,1432.7,0.599073524,,,,,,
3.634583291,1.379130419,9.538985397,0.045716521,-0.012683498,0.125191787,2.599136272,8.317236071,-4.921148026,8.074970945,-20.6616202,-67.27223519,14328,1432.8,0.848083183,,,,,,
3.625005997,1.163641291,10.82713152,0.045716521,-0.027597428,0.125191787,2.625390174,8.345240233,-1.225182081,6.034044557,-18.41211334,-72.86263403,14329,1432.9,0.838505889,,,,,,
3.682469764,1.929824857,10.35305544,0.041455398,-0.007357095,0.127322348,5.487065464,7.141061273,-0.837207755,10.378382,-19.27301536,-54.98540435,14330,1433,0.895969656,,,,,,
3.198816388,0.890688396,10.38657597,0.018019223,0.021405484,0.124126506,4.594432805,7.421102892,-1.980711031,4.827363919,-17.05862387,-57.65713096,14331,1433.1,0.41231628,,,,,,
3.409516869,1.5898309,9.711376699,0.056369328,-0.039315515,0.134779313,5.644588874,7.477111216,-0.837207755,9.139649287,-19.10980543,-55.24042515,14332,1433.2,0.623016761,,,,,,
2.940229435,0.838013275,9.400114626,0.071283257,-0.064882252,0.111343138,5.985889597,8.401248557,-1.633576108,5.016365902,-17.30447308,-54.90802265,14333,1433.3,0.153729326,,,,,,
3.299377981,1.613774136,10.88459528,0.043585959,-0.04677248,0.109212576,4.06935477,8.205219424,-2.920017294,8.309225463,-16.69114783,-62.81233873,14334,1433.4,0.512877873,,,,,,
2.954595377,0.043097826,10.70262669,0.065956854,0.003295712,0.097494489,5.539573267,7.757152834,-0.265456118,0.227578747,-15.43272079,-55.14911742,14335,1433.5,0.168095268,,,,,,
2.87797702,1.106177523,9.060120668,0.004170574,0.04697222,0.117734822,4.935733527,9.857464973,-2.450364162,6.853176027,-17.50068015,-63.22865336,14336,1433.6,0.091476912,,,,,,
2.360803113,0.541117144,8.796745068,0.022280346,-0.037184954,0.096429208,4.67319451,7.673140349,-0.367554624,3.473525781,-14.9955546,-59.69947121,14337,1433.7,-0.425696995,,,,,,
3.395150927,0.143659419,11.05219794,-0.019265601,-0.111754602,0.069797191,5.43455766,8.317236071,-0.510492534,0.733439799,-17.07520005,-57.44503677,14338,1433.8,0.608650819,,,,,,
3.749510826,-0.057463767,10.13756631,0.015888662,-0.035054393,0.051687419,5.067003036,8.59727769,-0.796368353,-0.318874965,-20.2972703,-59.58064877,14339,1433.9,0.963010718,,,,,,
3.083888853,-0.430978256,11.26289842,0.0137581,0.052298624,0.055948542,5.408303758,9.745448326,-1.715254914,-2.161803934,-15.30214503,-59.20356606,14340,1434,0.297388745,,,,,,
3.371207691,0.090984298,8.255627924,0.011627539,0.029927729,0.069797191,3.439261128,10.05349411,-2.71582028,0.618791204,-22.21156246,-67.53202361,14341,1434.1,0.584707582,,,,,,
